ID,prediction
154755,0.020157252
154756,0.117999196
154757,-0.18300259
154758,0.4987674
154759,0.21238133
154760,0.1977155
154761,0.5155287
154762,-0.77562004
154763,0.49000168
154764,0.21965358
154765,0.07036163
154766,0.18016645
154767,0.32145026
154768,0.5758356
154769,0.2571539
154770,0.03743958
154771,-0.016400978
154772,0.19247709
154773,0.42037693
154774,-0.07460461
154775,0.18602903
154776,0.01938829
154777,-0.054450687
154778,0.097950235
154779,0.02186087
154780,0.2458213
154781,0.34865528
154782,0.25265345
154783,0.5762283
154784,0.12426247
154785,-0.3912201
154786,0.19076915
154787,0.05338184
154788,0.25155017
154789,0.2750238
154790,0.26511425
154791,0.68821394
154792,0.6095482
154793,-0.22501197
154794,-0.39557934
154795,0.59103745
154796,0.17181298
154797,0.07092606
154798,0.13037486
154799,0.121397145
154800,0.1905515
154801,0.083480105
154802,0.40078315
154803,-0.14152835
154804,0.2567828
154805,0.4067191
154806,0.5440532
154807,0.33832967
154808,0.050797
154809,0.28905374
154810,0.09482718
154811,0.1283081
154812,-0.1978795
154813,0.3947358
154814,0.8023597
154815,0.20633167
154816,-0.1530626
154817,-0.19472726
154818,0.19668417
154819,0.050629098
154820,0.50313556
154821,0.20824422
154822,0.24834043
154823,0.4119701
154824,0.5902233
154825,0.01656751
154826,0.6793983
154827,0.018137129
154828,0.15421234
154829,0.025306404
154830,-0.5219923
154831,0.33702663
154832,0.8638193
154833,0.16080369
154834,0.47756913
154835,0.4346291
154836,0.5750413
154837,0.12902845
154838,0.28288904
154839,0.48226348
154840,-0.052154966
154841,0.14104934
154842,0.3847131
154843,0.24028379
154844,0.5214865
154845,-0.14881791
154846,-0.07325173
154847,0.011041152
154848,-0.09811995
154849,0.53688306
154850,-0.29651463
154851,0.16998032
154852,0.12461448
154853,-0.044838496
154854,0.73667866
154855,0.86908233
154856,2.6344075
154857,0.21508735
154858,0.06421634
154859,-0.22348857
154860,-0.08025987
154861,-0.28654087
154862,0.33440992
154863,-0.15280579
154864,0.3271509
154865,0.13188109
154866,-0.027723111
154867,0.24660616
154868,0.39810538
154869,0.4074128
154870,0.9290408
154871,0.20414178
154872,0.22631796
154873,0.009453158
154874,0.3875029
154875,0.08894416
154876,-0.12990859
154877,0.16308385
154878,0.90135914
154879,-0.04007355
154880,0.08928187
154881,0.30558887
154882,0.50485796
154883,0.33208063
154884,0.15516508
154885,0.32707554
154886,0.30935085
154887,0.27835873
154888,0.07402855
154889,0.25898972
154890,0.054570597
154891,0.23836853
154892,-0.07236923
154893,0.29188308
154894,0.2278036
154895,0.5328208
154896,0.26551244
154897,-0.064873055
154898,0.20681092
154899,0.023881476
154900,0.37233746
154901,0.091421604
154902,0.68946856
154903,0.16841307
154904,0.2599423
154905,0.28488368
154906,-0.1131562
154907,0.15357304
154908,0.11614952
154909,0.46120238
154910,1.0225638
154911,0.2598272
154912,0.76141083
154913,0.5189023
154914,-0.051400594
154915,0.1726175
154916,0.27947205
154917,0.7141445
154918,0.038914867
154919,0.17148444
154920,-0.25758344
154921,0.9955288
154922,-0.19896255
154923,-0.07856882
154924,-0.12322746
154925,0.2782435
154926,-0.20229144
154927,0.39930966
154928,0.7374437
154929,0.42656228
154930,0.5880586
154931,-0.008329718
154932,0.44053742
154933,0.62942255
154934,0.20319077
154935,0.011487065
154936,0.43408427
154937,0.68060666
154938,0.1664579
154939,0.069777176
154940,0.30538222
154941,-0.33723947
154942,0.7948007
154943,0.16324754
154944,0.25511754
154945,0.7459314
154946,0.65907794
154947,1.1128292
154948,0.6430559
154949,0.31624776
154950,0.23379321
154951,0.07390585
154952,0.06436275
154953,0.09834963
154954,-0.102778934
154955,-0.15373723
154956,0.3528116
154957,-0.016421225
154958,0.12845919
154959,0.7128849
154960,0.13328935
154961,0.02032394
154962,-1.0866778
154963,-0.024424698
154964,0.11258692
154965,-0.022052847
154966,0.27108255
154967,0.21345857
154968,0.17549606
154969,0.54135585
154970,-0.11037605
154971,0.57848155
154972,0.25551063
154973,0.1223409
154974,0.095487125
154975,0.5642037
154976,0.37650582
154977,0.16357307
154978,0.029642873
154979,0.32715857
154980,-0.015238463
154981,-0.37053493
154982,0.23031244
154983,-0.1083975
154984,0.3447153
154985,0.47564062
154986,0.034956492
154987,-0.04389288
154988,0.4678633
154989,-0.076118186
154990,0.19310793
154991,0.47104418
154992,0.29407987
154993,1.465057
154994,0.4173337
154995,-0.0005724733
154996,0.08364036
154997,0.35836437
154998,0.54233897
154999,-0.005156578
155000,0.26007724
155001,0.19840221
155002,-0.2096217
155003,0.18057355
155004,1.5481
155005,0.3720552
155006,0.18388842
155007,0.29151574
155008,0.052672036
155009,0.33688268
155010,0.37244868
155011,0.64794123
155012,-0.07443826
155013,0.20385158
155014,0.45511955
155015,0.3389826
155016,0.3923692
155017,0.11288803
155018,0.6397881
155019,1.912655
155020,0.5935574
155021,0.17559236
155022,0.21099238
155023,-0.075666115
155024,0.23052584
155025,0.3145155
155026,0.4004954
155027,0.43771714
155028,0.32834113
155029,0.3572531
155030,0.53983337
155031,0.22321911
155032,-0.90272194
155033,0.7017071
155034,0.4171462
155035,0.6827401
155036,0.03266376
155037,0.5962554
155038,1.0515944
155039,0.34135985
155040,0.33256015
155041,0.24456078
155042,0.031255394
155043,0.40180817
155044,0.19539608
155045,0.11539069
155046,0.26120353
155047,0.42598435
155048,0.2727746
155049,0.2774465
155050,0.37355146
155051,0.5883854
155052,0.4802554
155053,0.37424043
155054,0.33874908
155055,0.84603477
155056,0.24650313
155057,-0.117276184
155058,0.19418468
155059,0.000486669
155060,0.10278173
155061,0.25490874
155062,0.19607602
155063,0.13870904
155064,0.34283316
155065,-0.30351907
155066,0.5952614
155067,0.20821914
155068,-0.11507224
155069,0.5630332
155070,0.2607188
155071,0.69405603
155072,-0.24884444
155073,0.41881207
155074,-0.05452334
155075,0.3620158
155076,-0.5897272
155077,0.09805801
155078,0.1966783
155079,0.37058404
155080,-0.1873117
155081,0.31655616
155082,0.0016853948
155083,0.047338232
155084,0.45891604
155085,1.4082308
155086,0.41853356
155087,0.20315127
155088,0.25643495
155089,-0.0766026
155090,0.2700179
155091,-0.2959207
155092,0.37717375
155093,0.22432938
155094,0.20631935
155095,0.12755628
155096,-0.68221456
155097,0.013953512
155098,0.4796026
155099,0.119119585
155100,0.53732145
155101,0.41116938
155102,0.3036684
155103,0.52300394
155104,0.0699315
155105,0.9361504
155106,0.26922864
155107,0.28521723
155108,0.32133874
155109,0.39381474
155110,0.55074924
155111,0.43508628
155112,0.2900345
155113,0.23426263
155114,-0.39710665
155115,-0.023282131
155116,0.09246202
155117,0.38152102
155118,0.601793
155119,-0.0948392
155120,-0.17035529
155121,0.23985559
155122,0.09432839
155123,0.022233557
155124,0.10434803
155125,0.7778149
155126,0.19203551
155127,0.26568222
155128,-0.99382216
155129,0.51670355
155130,0.31187564
155131,0.43214977
155132,0.02429786
155133,-0.06134899
155134,0.25575185
155135,0.2618502
155136,0.27267322
155137,-0.013903023
155138,-0.0020340318
155139,-0.09530651
155140,1.7238325
155141,0.18718399
155142,0.0808566
155143,0.2483872
155144,-1.3143636
155145,0.14228453
155146,0.19856411
155147,-0.13753995
155148,1.926322
155149,0.9756639
155150,0.39445463
155151,0.7956976
155152,0.5255203
155153,0.14438288
155154,0.020579277
155155,0.6341387
155156,0.3834574
155157,-0.2266467
155158,0.34584543
155159,0.13137732
155160,0.08035927
155161,0.20530485
155162,0.014193513
155163,0.3434624
155164,0.18228984
155165,0.24761267
155166,0.17616491
155167,-0.3323378
155168,0.5745985
155169,0.57646096
155170,0.29809615
155171,0.3025661
155172,0.1924069
155173,0.39850122
155174,0.25164872
155175,-0.09086229
155176,0.07609767
155177,0.38867417
155178,0.7363284
155179,-0.11952859
155180,0.3857183
155181,0.8656333
155182,-0.10044497
155183,0.15194847
155184,0.89783645
155185,0.15237258
155186,0.11860479
155187,-0.07931586
155188,0.3514339
155189,0.15428758
155190,0.60807616
155191,0.28057325
155192,-0.38311726
155193,0.21194121
155194,0.30243397
155195,-0.025660034
155196,0.11180446
155197,0.51083344
155198,-0.0784911
155199,0.20623727
155200,0.10826934
155201,-0.10884727
155202,0.21221936
155203,0.030961625
155204,0.29523224
155205,0.26516604
155206,0.2622624
155207,0.36421323
155208,0.39773563
155209,-0.04192252
155210,0.5370391
155211,0.38524032
155212,0.44643238
155213,0.6467885
155214,0.15051371
155215,0.20754942
155216,0.32857817
155217,0.24016328
155218,-0.009297777
155219,0.38675785
155220,0.9146283
155221,-0.18718934
155222,0.27644986
155223,0.67695963
155224,0.0729936
155225,0.147671
155226,0.3155812
155227,-0.08695075
155228,0.4657694
155229,0.3551636
155230,-0.009025802
155231,0.09575928
155232,0.113429934
155233,-0.49969137
155234,0.07538644
155235,0.39834744
155236,-0.12630458
155237,-0.24105394
155238,0.17068447
155239,1.0883427
155240,0.0709992
155241,0.25972098
155242,0.06367012
155243,-0.15533589
155244,0.28851753
155245,0.9849041
155246,0.22591129
155247,0.41355142
155248,0.08020905
155249,0.16948277
155250,0.41012448
155251,0.035634078
155252,0.26067233
155253,0.07164197
155254,0.048409343
155255,0.48408672
155256,0.4984874
155257,0.7587009
155258,-0.1719495
155259,0.3078388
155260,-0.13580178
155261,0.29282263
155262,0.4418683
155263,0.9772312
155264,0.5413718
155265,0.50460064
155266,-0.7946541
155267,0.31709203
155268,0.17214581
155269,0.17381027
155270,-0.174596
155271,0.095765725
155272,0.31730518
155273,0.048087552
155274,-0.026308917
155275,0.9019984
155276,0.3847507
155277,0.16640668
155278,0.18382792
155279,0.054088943
155280,0.27303338
155281,0.57098097
155282,0.36778685
155283,0.59966105
155284,-0.35453638
155285,0.42311057
155286,0.3302754
155287,0.36642992
155288,0.13298804
155289,-0.11701537
155290,0.67927855
155291,0.1334493
155292,1.2582413
155293,0.47987375
155294,0.58012474
155295,0.2576603
155296,0.44952476
155297,-0.59302866
155298,0.31649914
155299,0.16939496
155300,-0.023635454
155301,0.46079504
155302,0.88715845
155303,0.18677273
155304,-0.21229988
155305,0.5766414
155306,-0.008978895
155307,0.18939081
155308,0.46864074
155309,0.5412192
155310,0.6937154
155311,0.19662319
155312,-0.015558034
155313,0.771643
155314,0.1685232
155315,0.5717398
155316,0.17400093
155317,0.36808056
155318,-0.17598864
155319,-0.27411512
155320,0.6910325
155321,0.18326506
155322,0.27012524
155323,0.2945865
155324,-0.10232787
155325,0.4797743
155326,0.22689234
155327,-0.12562522
155328,0.3863544
155329,-0.10362241
155330,0.15865047
155331,0.05383892
155332,0.016533429
155333,0.4177158
155334,-0.48307028
155335,0.486608
155336,-0.25334975
155337,0.3815655
155338,0.2855539
155339,0.70053035
155340,0.13034768
155341,0.05252933
155342,0.23333885
155343,-0.027463747
155344,0.32116356
155345,0.8514349
155346,0.24051589
155347,0.47317562
155348,0.2617991
155349,-0.21577057
155350,0.6233649
155351,0.05709288
155352,0.35378754
155353,0.1405035
155354,-0.08191154
155355,0.14703634
155356,0.346267
155357,0.018437106
155358,0.2128758
155359,0.45217213
155360,-0.23451538
155361,-0.027699474
155362,0.28730735
155363,0.107050925
155364,0.6599355
155365,-0.17021157
155366,0.07547458
155367,0.5859228
155368,0.24422634
155369,0.13713521
155370,-0.3647731
155371,1.296339
155372,1.3418162
155373,0.38555467
155374,0.22185028
155375,-0.018882642
155376,0.63955176
155377,0.17294233
155378,0.14955674
155379,0.09238555
155380,-0.08320785
155381,0.116834246
155382,0.42950037
155383,0.07302777
155384,-0.02513378
155385,0.44169587
155386,0.012235586
155387,0.47234747
155388,0.38652766
155389,0.42024314
155390,-0.24239404
155391,-0.5701642
155392,0.018451938
155393,0.64088446
155394,0.30137596
155395,-0.13611081
155396,0.49968198
155397,0.9733123
155398,0.14979714
155399,-0.21542282
155400,0.29013363
155401,0.319231
155402,0.33225688
155403,-0.28580087
155404,-0.05291261
155405,0.5401933
155406,0.952351
155407,1.3820394
155408,-0.1571599
155409,-0.16246855
155410,0.115892835
155411,0.12187014
155412,0.22425039
155413,0.10087952
155414,0.37990877
155415,0.63582677
155416,0.023580842
155417,-0.50021863
155418,0.33714408
155419,0.33339837
155420,0.2067185
155421,0.24397795
155422,0.29873684
155423,0.013404878
155424,0.31906158
155425,0.12048853
155426,0.20042297
155427,0.63783973
155428,0.8095547
155429,0.2508342
155430,0.2992512
155431,0.34349358
155432,0.15688398
155433,-0.36878398
155434,0.1456913
155435,-0.04344903
155436,0.2143633
155437,0.35746172
155438,0.27648202
155439,0.5422965
155440,-0.048787985
155441,0.5052029
155442,0.6700473
155443,0.43192774
155444,0.22348388
155445,0.010724244
155446,0.32729158
155447,0.011048526
155448,1.0399573
155449,0.22284323
155450,0.004662103
155451,0.050861675
155452,0.8491996
155453,-0.088991985
155454,-0.108106054
155455,0.006146243
155456,0.07921842
155457,-1.5509975
155458,0.5089721
155459,0.1681602
155460,0.08408056
155461,0.052931145
155462,0.31600866
155463,0.8057609
155464,0.25380316
155465,0.016002968
155466,0.23650753
155467,0.64549476
155468,0.08128117
155469,0.041496567
155470,0.15802602
155471,0.38710082
155472,0.12649314
155473,0.99578995
155474,-0.11532966
155475,0.24818262
155476,-0.3252112
155477,0.24491663
155478,0.26778206
155479,-0.037138607
155480,0.27628812
155481,0.075310245
155482,0.21198617
155483,0.17025517
155484,0.21442947
155485,0.0109321205
155486,0.9931102
155487,0.14063206
155488,0.5289685
155489,0.085870795
155490,0.34802276
155491,0.19992517
155492,0.55193454
155493,0.19943415
155494,1.4866244
155495,0.5227039
155496,0.15577886
155497,0.03655968
155498,0.20832004
155499,0.18853469
155500,0.18222766
155501,0.12582336
155502,0.4881467
155503,0.8563211
155504,0.06503064
155505,0.41709322
155506,0.10129233
155507,0.079407446
155508,0.35751805
155509,0.2783089
155510,0.05041203
155511,0.80145496
155512,0.29637128
155513,0.022113802
155514,0.39254743
155515,0.31742892
155516,-0.12207852
155517,0.8915097
155518,0.84766024
155519,0.28683907
155520,0.14943132
155521,0.24260579
155522,0.3370376
155523,0.09109088
155524,0.46947977
155525,0.38143116
155526,0.50653607
155527,0.31634095
155528,0.24495326
155529,0.35341468
155530,0.06266945
155531,0.64329934
155532,0.15110634
155533,0.49909082
155534,0.5233
155535,0.87336135
155536,0.14463226
155537,0.36151415
155538,0.23613638
155539,0.36323893
155540,-0.12826233
155541,0.39568675
155542,0.08611479
155543,0.31202856
155544,-0.045194276
155545,-0.20248185
155546,0.5418982
155547,0.1073221
155548,0.72110665
155549,1.2900363
155550,-0.09658712
155551,0.1767005
155552,-0.2846809
155553,-0.053616334
155554,0.3375584
155555,0.40999475
155556,0.003872542
155557,0.4282392
155558,0.20719236
155559,0.34416512
155560,0.36122167
155561,-0.265586
155562,0.24244161
155563,0.5251918
155564,0.51196355
155565,0.59809804
155566,0.31442156
155567,0.3688008
155568,0.31289235
155569,0.070454985
155570,0.34851515
155571,0.4329955
155572,-0.31676406
155573,0.36888492
155574,0.2100057
155575,0.37957147
155576,0.1542493
155577,-0.2711835
155578,0.565817
155579,-0.271832
155580,-0.101929896
155581,0.6308548
155582,0.5766631
155583,0.34075934
155584,0.14583741
155585,0.104959026
155586,0.530012
155587,0.49180806
155588,0.8297673
155589,0.083458304
155590,0.212581
155591,0.2592242
155592,0.1420551
155593,0.03624759
155594,-0.060259596
155595,0.18670028
155596,-0.03902989
155597,0.28018743
155598,0.584124
155599,0.14185838
155600,0.25489774
155601,0.096210614
155602,-0.236476
155603,0.3419
155604,0.4060295
155605,0.3334407
155606,-0.026962375
155607,0.10136948
155608,-0.9142917
155609,0.09321405
155610,0.11226389
155611,0.2769011
155612,1.0633813
155613,0.14016788
155614,0.6095567
155615,0.32619026
155616,-0.10746587
155617,0.1790395
155618,0.62475294
155619,-0.009032595
155620,0.013235116
155621,0.0016346378
155622,0.73989093
155623,0.21175307
155624,0.22490677
155625,0.6972805
155626,-1.9669499
155627,0.02952535
155628,0.3470134
155629,0.30024558
155630,0.664361
155631,0.42599186
155632,-0.4266759
155633,0.45741138
155634,0.4226116
155635,-0.3026702
155636,0.51569515
155637,0.14067082
155638,-0.10037461
155639,0.23486461
155640,0.68500286
155641,0.5816137
155642,0.24006401
155643,-0.03469397
155644,0.14338218
155645,0.50530386
155646,0.27358958
155647,-0.04338265
155648,1.0477016
155649,0.49545515
155650,0.47138545
155651,0.028248686
155652,0.38357958
155653,0.018390665
155654,-0.12732579
155655,0.8334421
155656,-0.027667614
155657,0.7989451
155658,0.7162447
155659,0.59902835
155660,0.3573132
155661,0.42463198
155662,0.20496242
155663,0.37169254
155664,-0.04655542
155665,0.6312942
155666,0.21915159
155667,0.48236355
155668,0.10000096
155669,-0.6030602
155670,0.3649478
155671,-0.27768773
155672,0.2206245
155673,0.5913873
155674,0.21698028
155675,0.21461968
155676,0.23882025
155677,-0.14943327
155678,0.07068266
155679,0.750196
155680,0.061797265
155681,0.45803452
155682,0.45311046
155683,0.22872254
155684,0.26137653
155685,0.22303465
155686,0.30793768
155687,-0.14944896
155688,0.4279625
155689,-0.0995623
155690,0.19965285
155691,0.39008465
155692,-0.08500308
155693,0.11562237
155694,0.066136636
155695,-0.4128419
155696,-0.41613674
155697,0.3094209
155698,0.3948896
155699,0.17332998
155700,0.20882879
155701,0.33702517
155702,-0.08632187
155703,-0.050395977
155704,0.030274509
155705,0.15027778
155706,0.37833908
155707,0.68279123
155708,0.6058158
155709,-0.037701398
155710,0.17631768
155711,0.37397456
155712,0.3102993
155713,0.18031177
155714,1.244117
155715,0.095625
155716,0.6073469
155717,0.23498364
155718,-0.006097895
155719,0.21847907
155720,0.11283026
155721,-0.048496574
155722,1.1378984
155723,0.17382869
155724,0.120710365
155725,-0.08349019
155726,0.27233693
155727,0.25846305
155728,0.27674603
155729,0.48304462
155730,1.8193251
155731,-0.0040663006
155732,0.94240296
155733,0.67569697
155734,0.13509427
155735,0.024232503
155736,0.19457665
155737,0.06752094
155738,-0.09346095
155739,0.15649712
155740,-0.25696948
155741,-0.28576463
155742,0.4320224
155743,-0.09612459
155744,-0.10759818
155745,-0.32260972
155746,0.18277061
155747,0.494383
155748,0.34228742
155749,0.18779317
155750,-0.2459088
155751,0.24220969
155752,0.053358674
155753,-0.09722158
155754,0.1809471
155755,0.4003544
155756,0.08918592
155757,0.63145655
155758,0.6743834
155759,0.24399686
155760,0.22599287
155761,-0.0968031
155762,-0.01663287
155763,0.16280894
155764,0.174075
155765,0.47863275
155766,0.399659
155767,0.21267603
155768,0.07558759
155769,0.27234375
155770,0.57620406
155771,0.1877432
155772,0.47678155
155773,0.015272493
155774,0.10158255
155775,0.13995075
155776,0.20690484
155777,-0.09583847
155778,-0.10898223
155779,0.51678824
155780,-0.5640415
155781,1.250652
155782,0.15050349
155783,0.5700357
155784,0.5072813
155785,0.003437667
155786,0.41479552
155787,0.12214985
155788,0.36476657
155789,0.11843009
155790,0.64185333
155791,-0.10538237
155792,0.8077197
155793,-0.013373774
155794,0.25273237
155795,0.07357846
155796,0.49708077
155797,-1.6973994
155798,0.24647167
155799,0.2888437
155800,0.24853137
155801,0.3061919
155802,0.6650994
155803,0.4001294
155804,0.39008233
155805,0.03030011
155806,0.45566407
155807,0.051185407
155808,0.25040567
155809,0.09643905
155810,0.19021511
155811,0.30553713
155812,0.48330566
155813,0.16492616
155814,0.70115674
155815,0.03449638
155816,0.47594103
155817,0.7311068
155818,1.364052
155819,0.67485034
155820,0.25645232
155821,0.32490388
155822,0.24489078
155823,0.33250087
155824,0.22779702
155825,0.6567955
155826,0.08920364
155827,-0.092615135
155828,0.36328158
155829,0.28122687
155830,0.24567698
155831,0.045069784
155832,0.19691816
155833,0.47434685
155834,0.2680472
155835,0.30519918
155836,-0.017668275
155837,0.10920727
155838,0.6355547
155839,0.018454526
155840,-0.18353511
155841,0.1895805
155842,-1.4419142
155843,0.48357236
155844,0.37306005
155845,0.5428493
155846,0.31695977
155847,0.26748833
155848,0.6610482
155849,0.07405904
155850,0.48652363
155851,0.23441999
155852,-0.12547752
155853,-0.37270793
155854,0.17132863
155855,0.23282881
155856,0.3841152
155857,-0.17048073
155858,0.2614777
155859,0.36867443
155860,0.129914
155861,0.32112738
155862,0.04530217
155863,-0.06407886
155864,0.266075
155865,0.26551947
155866,0.20187475
155867,0.40447125
155868,0.11114193
155869,0.35592854
155870,0.007113524
155871,0.22314455
155872,0.50461143
155873,0.15062429
155874,0.50071603
155875,0.13851163
155876,-0.33243373
155877,0.32173035
155878,-0.106294915
155879,0.33148563
155880,0.43286806
155881,-0.10043824
155882,0.114719205
155883,0.217031
155884,0.29541168
155885,-0.16173461
155886,0.36139923
155887,0.44057342
155888,0.18959111
155889,0.48838246
155890,-0.9324936
155891,0.13054383
155892,0.42435813
155893,-0.24846466
155894,0.04097567
155895,0.39840865
155896,0.7003588
155897,0.14519657
155898,0.6905691
155899,0.44204962
155900,-0.18133527
155901,-0.3463309
155902,0.2646979
155903,-0.19508123
155904,0.24225332
155905,0.22949366
155906,0.4857432
155907,0.046869144
155908,0.35713622
155909,0.09922042
155910,0.39009362
155911,-0.42994875
155912,0.31397682
155913,0.16202474
155914,0.6313395
155915,0.3476083
155916,0.8028093
155917,0.14924622
155918,1.0357109
155919,0.21530113
155920,0.06006182
155921,-0.046751544
155922,0.0043357066
155923,-0.08335175
155924,0.16313381
155925,0.7084505
155926,0.2607097
155927,0.1911325
155928,1.8675445
155929,-0.1381581
155930,0.4063428
155931,0.47559506
155932,0.2694409
155933,0.276535
155934,-0.16600816
155935,0.36447984
155936,0.19911061
155937,0.014262099
155938,0.40373904
155939,-0.0014101032
155940,0.034074314
155941,0.085294135
155942,0.21960816
155943,0.15187939
155944,0.032526158
155945,0.27841413
155946,0.32178873
155947,0.17902331
155948,0.32267874
155949,0.32539546
155950,0.47163603
155951,0.48312816
155952,0.3829769
155953,0.42154732
155954,0.501924
155955,0.0022083856
155956,0.254427
155957,0.46351576
155958,0.62475294
155959,0.5661857
155960,-0.50208557
155961,0.27615628
155962,0.25824246
155963,0.11031804
155964,0.6409012
155965,0.30310136
155966,0.47652772
155967,0.32976022
155968,-0.04440788
155969,-0.17959137
155970,0.2601287
155971,0.5174056
155972,-0.09107252
155973,0.27464917
155974,0.256073
155975,-0.18262812
155976,0.33948216
155977,0.0882358
155978,-0.12408775
155979,-0.07865814
155980,0.30961052
155981,0.2613398
155982,0.21792562
155983,0.27171224
155984,0.45121923
155985,0.16186534
155986,0.20864685
155987,0.23025882
155988,0.2509826
155989,-0.123711824
155990,-0.21581864
155991,0.03615508
155992,0.9895989
155993,0.3493106
155994,0.5977934
155995,0.5424041
155996,0.27354717
155997,0.37488547
155998,0.21718544
155999,0.060959324
156000,-0.058571957
156001,0.09152317
156002,0.23828651
156003,0.1854176
156004,0.17067082
156005,0.2838381
156006,0.19697738
156007,0.35090005
156008,0.18985571
156009,-0.008946933
156010,-0.13885716
156011,0.2727837
156012,0.55564916
156013,0.7691641
156014,0.05391702
156015,0.22342992
156016,0.15263131
156017,-1.077437
156018,0.5483783
156019,0.3318982
156020,-0.057236534
156021,0.29810095
156022,0.33150148
156023,0.3432256
156024,0.40405354
156025,0.26498353
156026,0.49169824
156027,0.5411086
156028,1.868538
156029,0.037488647
156030,0.46957406
156031,0.18646757
156032,0.33917212
156033,0.20631935
156034,-0.016870141
156035,0.718363
156036,0.32059
156037,-0.012033559
156038,0.3985438
156039,0.27883872
156040,0.16605024
156041,0.31150264
156042,-0.06759199
156043,0.010012862
156044,0.08882298
156045,0.29061013
156046,-0.14987744
156047,0.12328003
156048,0.28272173
156049,0.28960535
156050,0.08641554
156051,0.28775933
156052,-0.17633754
156053,-0.10333
156054,0.35212472
156055,0.2304893
156056,0.56659436
156057,0.16743714
156058,0.0130029125
156059,0.38641143
156060,0.39697024
156061,0.6915986
156062,-0.042703874
156063,0.69167596
156064,0.4718529
156065,-0.16175771
156066,-0.0878406
156067,0.73622036
156068,0.41020384
156069,0.19297744
156070,0.60533047
156071,0.03316066
156072,0.30381447
156073,0.44086167
156074,0.3152796
156075,0.098616496
156076,0.7171625
156077,-0.013116659
156078,-0.070356436
156079,0.46697715
156080,0.34553438
156081,0.74929357
156082,-0.50381833
156083,0.31126755
156084,0.27114862
156085,0.2479284
156086,-0.08385512
156087,0.43583032
156088,-0.13811328
156089,0.16101691
156090,-0.054496706
156091,-0.03913576
156092,0.23964939
156093,0.20346235
156094,-0.60360676
156095,0.8647932
156096,0.1255462
156097,0.68954486
156098,0.7316054
156099,0.36865044
156100,0.67859054
156101,0.34079245
156102,0.13223147
156103,0.07927357
156104,0.27590573
156105,-0.33252615
156106,0.14783183
156107,0.73406124
156108,-0.034275126
156109,-0.16558376
156110,0.044808142
156111,0.18453541
156112,0.37746772
156113,-0.26071218
156114,0.3865133
156115,0.39877233
156116,0.090966016
156117,0.30935207
156118,0.23683016
156119,0.26231763
156120,0.8778637
156121,0.45511955
156122,0.58958596
156123,0.08817432
156124,0.016624233
156125,0.48008558
156126,0.19325607
156127,0.24915172
156128,0.24474488
156129,0.661348
156130,-0.29997832
156131,0.100904666
156132,0.26859394
156133,0.3703642
156134,0.842684
156135,0.24207008
156136,0.4843507
156137,0.3253234
156138,0.23182112
156139,0.17583486
156140,-0.30194238
156141,0.41573656
156142,-0.27199432
156143,0.22193876
156144,0.05461843
156145,-0.14455499
156146,-0.29846692
156147,0.30588552
156148,0.21856622
156149,0.06689416
156150,0.05738706
156151,0.42704695
156152,-0.034949847
156153,0.45260718
156154,0.32238418
156155,0.18853343
156156,0.1578301
156157,0.12724577
156158,0.6010532
156159,0.09161224
156160,0.8581664
156161,0.4053284
156162,0.043893944
156163,0.0017273582
156164,0.40715203
156165,-0.25113106
156166,-0.1436414
156167,0.16544926
156168,-0.046634577
156169,0.15513118
156170,0.10881689
156171,-0.34570697
156172,0.22043659
156173,-0.070634685
156174,0.09564175
156175,0.095485725
156176,0.5395906
156177,0.029420879
156178,0.1634552
156179,0.42214283
156180,0.19880168
156181,0.32994366
156182,0.06319381
156183,0.39513382
156184,0.30785736
156185,0.22663648
156186,-0.041543435
156187,0.26292384
156188,0.31784084
156189,0.2953743
156190,0.13595296
156191,-0.3192616
156192,1.0993121
156193,0.19512534
156194,0.4594617
156195,-1.2562236
156196,0.16352928
156197,0.024421182
156198,0.13056472
156199,1.888096
156200,0.09262699
156201,0.10083333
156202,-0.26269042
156203,0.5287036
156204,0.41328147
156205,0.6142609
156206,0.40271822
156207,0.31404948
156208,0.03895709
156209,-0.14276671
156210,0.0054932158
156211,0.5552329
156212,0.62452936
156213,0.34278217
156214,0.12238732
156215,0.47428006
156216,0.06814304
156217,0.22983325
156218,-0.37719986
156219,0.2176345
156220,-0.46821803
156221,0.29478788
156222,0.54179204
156223,0.23047711
156224,0.4681332
156225,-0.56110084
156226,0.29906785
156227,-0.4022145
156228,0.6630383
156229,0.5525921
156230,0.5088619
156231,0.21432835
156232,0.049604274
156233,0.4321703
156234,0.5454395
156235,-0.08445695
156236,0.05378099
156237,0.13923728
156238,-0.18443643
156239,-0.2062983
156240,0.6031161
156241,0.35425037
156242,0.33753648
156243,0.3520663
156244,0.6146857
156245,0.038466647
156246,0.22340389
156247,0.16292211
156248,0.15319516
156249,0.09954135
156250,0.35236064
156251,-0.2556764
156252,0.28757328
156253,0.009716737
156254,0.11144595
156255,0.082068235
156256,0.2462958
156257,0.09037755
156258,0.5222155
156259,0.28756365
156260,0.32832548
156261,1.2509451
156262,0.3352072
156263,-0.19738285
156264,0.36473486
156265,0.06742238
156266,0.17639844
156267,0.22829615
156268,0.087796316
156269,0.17881796
156270,0.18709795
156271,0.2987896
156272,0.26607504
156273,0.23870867
156274,0.10328981
156275,0.30479488
156276,0.20949475
156277,0.3606905
156278,0.7981409
156279,-0.095934086
156280,0.4139885
156281,0.22603945
